PC1,PC2,quality,wine_type
-1.0353262603140307,0.4168739765775501,5,Tinto
-1.2646266475918218,-0.1988923363771284,6,Tinto
-1.0353262603140307,0.4168739765775501,5,Tinto
-1.082099237447509,2.1644770906767543,5,Tinto
-2.735219883701203,0.33480154630443515,6,Tinto
-3.897085428455749,-2.2395834267579984,7,Tinto
-3.897085428455749,-2.2395834267579984,7,Tinto
-2.8980292125446647,0.9522308608020869,6,Tinto
-3.2355548603362854,-2.674811410168635,6,Tinto
-2.824248900710004,-0.6312505691377033,7,Tinto
-2.0060702265667136,1.1128103531010711,7,Tinto
-2.4969874708421123,0.06388494895634544,7,Tinto
-2.3049410757617657,-1.9017441736205114,7,Tinto
-1.6651112086494777,0.43370416972729425,5,Tinto
-2.3049410757617657,-1.9017441736205114,7,Tinto
-2.4969874708421123,0.06388494895634544,7,Tinto
-2.5630690800950067,0.08202968365276353,7,Tinto
-2.566350563067665,0.46087623063651684,7,Tinto
-2.4049993991767495,1.5908067725689845,5,Tinto
-2.087213762011644,-0.7929299897567115,7,Tinto
-2.050875620899708,0.538971842610434,6,Tinto
-3.5153107561159667,0.7376762658883884,5,Tinto
-3.0549546742924236,0.2481320444391463,6,Tinto
-3.4119885328754473,-0.012818377574351584,6,Tinto
-2.627494079544454,1.2554902739939167,6,Tinto
-2.5525635231023913,-0.3175635247155423,7,Tinto
0.580739923551355,-1.7734347630639784,6,Tinto
0.580739923551355,-1.7734347630639784,6,Tinto
-2.8593789409883854,-0.2888157226906936,5,Tinto
-2.9384559953099716,1.4214229788306745,6,Tinto
-2.9384559953099716,1.4214229788306745,6,Tinto
-2.6649761002113674,-0.5698133714752219,5,Tinto
-2.468292505666905,-0.40744526829464933,6,Tinto
-3.001312681140399,-0.15596244582313384,7,Tinto
-3.5258455655716903,1.0101545684749156,6,Tinto
-1.974645745388237,-1.3643617683985576,6,Tinto
-2.590232232727688,-1.429540596231679,5,Tinto
-0.8461291146458833,0.03829604486368077,6,Tinto
-3.001312681140399,-0.15596244582313384,7,Tinto
-3.2282613653077172,-0.9431921020390058,7,Tinto
-3.1152243024651116,-0.5564033851653453,7,Tinto
-3.6933589867516528,1.125019689133402,5,Tinto
-2.7186591583185913,0.10355147093437914,6,Tinto
-2.5652760836783868,1.1410024816294875,6,Tinto
-2.7217985758213685,1.164069381617815,7,Tinto
-1.4953349263755993,-0.9380457830388346,7,Tinto
-2.898978503715793,0.7348743734186788,5,Tinto
-1.9355899968582644,0.24678118983566635,7,Tinto
-3.018343498085373,0.7928830017469508,6,Tinto
-4.172470191290314,0.4668471929931663,5,Tinto
-2.4706507257877672,0.004693842484439866,6,Tinto
-3.018343498085373,0.7928830017469508,6,Tinto
-2.006338246590894,1.8199907126369033,7,Tinto
-1.511836493388824,-1.6031489834663928,6,Tinto
-1.8630294119570612,-1.1322260649923879,6,Tinto
-2.750594071338851,0.05486128844691597,6,Tinto
-2.0679889115017356,-0.05335700860278589,5,Tinto
-3.3457818729732214,0.9607245037232814,6,Tinto
-3.259387185763614,1.0485879894416752,6,Tinto
-2.0679889115017356,-0.05335700860278589,5,Tinto
-5.713076977259181,5.7151837443956754,5,Tinto
-2.7066018287548994,-2.471807778011858,5,Tinto
-2.645625398269456,-0.7200002753452389,7,Tinto
-2.426172560215404,1.6401417358332029,6,Tinto
-2.426172560215404,1.6401417358332029,6,Tinto
-2.7361323295508315,0.5170724171003753,7,Tinto
-1.0276403032011052,1.6164451784836362,5,Tinto
-2.309203263163155,1.5288808397308888,7,Tinto
-2.7361323295508315,0.5170724171003753,7,Tinto
-2.5264151140581115,2.194595590859696,6,Tinto
-2.5968629979513222,-0.19167771142374504,8,Tinto
-2.6002279577078102,0.14538568572308366,6,Tinto
-2.240906932594988,0.6660236518409823,6,Tinto
-3.488939047617642,-0.7742948857498024,6,Tinto
-2.9565948714595245,0.3736194173961601,6,Tinto
-2.87265968411775,-1.5601195712031635,7,Tinto
-2.6463422271478514,1.406738642034273,7,Tinto
-2.6463422271478514,1.406738642034273,7,Tinto
-2.1731767973314686,0.7750886003969216,5,Tinto
-2.19268055874071,0.5841863598568542,7,Tinto
-1.5631311734491626,2.1615344534430183,5,Tinto
-1.1482330421443545,0.5498224594961133,6,Tinto
-2.55367511418267,0.715543521850479,6,Tinto
-1.5631311734491626,2.1615344534430183,5,Tinto
-1.5304531639992953,1.2368084291399821,7,Tinto
-2.574489020268448,0.7165831654424477,6,Tinto
-1.9677808228063556,1.2941894785025831,5,Tinto
-1.9677808228063556,1.2941894785025831,5,Tinto
2.3580666313780365,0.19810340002070212,7,Tinto
-1.9658457274692065,-0.06271254882980076,6,Tinto
2.452925491017096,0.21508672563945472,7,Tinto
-1.2322491038223728,0.5191183483763435,6,Tinto
-1.9087258633482216,0.357649229561539,6,Tinto
-1.2322491038223728,0.5191183483763435,6,Tinto
-0.8419228517012387,0.06460953440615197,5,Tinto
-2.399542429069864,0.1987969235061855,7,Tinto
-1.468377911217004,-0.5189337326712922,6,Tinto
-2.3681711203208957,2.628952612675455,7,Tinto
-2.3681711203208957,2.628952612675455,7,Tinto
-0.6435944922902033,0.7358103664770075,8,Tinto
-2.3074224068664067,-0.1483878016481299,6,Tinto
-2.9740806311181713,-0.9567827627134592,6,Tinto
-2.8421999963463915,0.32815303140542673,7,Tinto
-3.0449888414095794,0.20011459737516968,6,Tinto
-2.1657758367209468,1.2399378219096902,5,Tinto
-3.0449888414095794,0.20011459737516968,6,Tinto
-2.5725722745420874,1.2087969987976823,5,Tinto
-3.606026277984042,0.7233291883328852,7,Tinto
-2.5725722745420874,1.2087969987976823,5,Tinto
-1.86108431161263,-0.27596661556178353,6,Tinto
-2.479803169797522,-0.9577118888595693,6,Tinto
-2.2416179715573508,-1.3436867184953059,6,Tinto
-2.479803169797522,-0.9577118888595693,6,Tinto
-2.4501162985270515,-0.7918425598889478,6,Tinto
-2.1701683370061335,-1.7833538158355433,5,Tinto
-1.7135741862520082,-0.9316509562394615,6,Tinto
-2.614382295187395,0.21349419157980232,7,Tinto
-3.457806090666057,1.105937914238102,5,Tinto
-3.0207513853227836,2.7790696028322603,6,Tinto
-3.088916883827617,0.1457631911191409,6,Tinto
-2.297304294842108,-1.621035229842965,7,Tinto
-2.070934116719069,-0.39247350844658035,6,Tinto
-1.9411515569548707,1.0789024246314962,6,Tinto
-0.720308613283741,-2.7189058047517047,6,Tinto
-3.1717621874415216,-0.40180039939148,6,Tinto
-3.1717621874415216,-0.40180039939148,6,Tinto
-3.1717621874415216,-0.40180039939148,6,Tinto
-2.1394711003640623,-2.2038243280637033,6,Tinto
-3.203159364213089,-2.542202918569832,5,Tinto
-2.8902265716598605,-1.1334649700962394,8,Tinto
-2.3758336940794544,-1.944895153869721,6,Tinto
-1.8889804992430823,-2.459810434808346,6,Tinto
-2.462843173738689,1.1724834877606418,6,Tinto
-3.7037642904533903,-1.0492408331297534,4,Tinto
-1.552969487753645,-0.4080888080451182,7,Tinto
-2.0583503859049457,-2.897304116746388,6,Tinto
-2.7230544286763623,-1.2524301161481568,6,Tinto
-1.8316333580856254,2.013427309258245,5,Tinto
-2.1397412531412265,1.8832591494138164,6,Tinto
-3.268458496171905,0.5635005249530369,6,Tinto
1.2526451617784522,-0.8868223730307682,5,Tinto
-2.6205171056910594,-1.354582985251344,7,Tinto
-2.787900398625792,0.0351739059414464,7,Tinto
-2.4915433182670794,-0.3538813233027404,7,Tinto
-1.4370025125802306,-0.6528065513314595,6,Tinto
-3.3769702863404154,1.3714522302721879,6,Tinto
-3.3769702863404154,1.3714522302721879,6,Tinto
-1.0531935083871065,1.480056888081882,5,Tinto
-2.043214076206583,1.1233108007400618,6,Tinto
-1.3417399294158363,0.7341346924532848,6,Tinto
-1.9984947139123113,0.6652018002967776,6,Tinto
-2.4285180986192447,-1.3595009301988437,6,Tinto
-2.310185767569646,0.03487021956422654,6,Tinto
-1.1057891757813207,0.007902514318132131,5,Tinto
-1.6644660864062781,0.6607837512694397,6,Tinto
-4.085127684450961,1.515249510776053,6,Tinto
-2.1379893855965126,0.766563798243403,7,Tinto
-2.5509667969193663,-0.20990314370579816,6,Tinto
-2.3134943774814154,0.07650118105770208,6,Tinto
-2.748644959289313,-0.7798046160759401,7,Tinto
-2.0295235934857208,-1.7647749867596376,6,Tinto
-2.6803265666378757,1.125710771278138,5,Tinto
-2.404523981104924,0.765868703636349,6,Tinto
-2.250004108039559,-0.599572326509563,6,Tinto
-2.6803265666378757,1.125710771278138,5,Tinto
-0.6756500515592148,0.13743935031418297,7,Tinto
-1.9348324877115095,-2.2258051909047016,7,Tinto
-2.589732540119082,0.6953273967731102,6,Tinto
-2.6923000626513387,1.6435142553583908,5,Tinto
-2.664395643287045,1.5071909724514552,7,Tinto
-2.563311170744523,0.870582680665644,6,Tinto
-2.112394358699887,-0.09778030920942854,7,Tinto
-3.5714193299276924,1.124675374728007,5,Tinto
-3.5714193299276924,1.124675374728007,5,Tinto
-4.942909996617736,4.702006137236944,5,Tinto
-3.294701969858822,2.268104502153524,5,Tinto
-2.074573392522352,-0.09411890655497332,7,Tinto
-1.535541700049632,-1.2430078649926866,6,Tinto
-2.8537223344598592,-0.3448742067032117,6,Tinto
-2.5127281203305554,0.6577782112440421,6,Tinto
-2.641501860887461,-0.43137919742459097,6,Tinto
-3.037780890571009,0.4159560608106494,6,Tinto
-1.5889979337064004,0.7005572674878833,6,Tinto
-1.5889979337064004,0.7005572674878833,6,Tinto
-2.417819589951348,-0.7018274146226263,6,Tinto
-2.883265324134859,-0.5505075576265375,4,Tinto
-3.3479204319768665,-1.8295721538221255,7,Tinto
-3.222639505843579,-1.6767326404544778,5,Tinto
-2.332535913507698,0.42350140260964525,6,Tinto
-2.332535913507698,0.42350140260964525,6,Tinto
-2.27622108256062,0.02441160669045102,5,Tinto
-2.1079966155973398,1.5883482518106948,6,Tinto
-2.2869689136257882,0.20639941655914334,5,Tinto
-2.152749175738515,-0.06717173526666631,5,Tinto
-2.054149879238608,-1.2006901780677497,6,Tinto
-3.2875841697152803,-0.770851944062315,5,Tinto
-2.054149879238608,-1.2006901780677497,6,Tinto
-2.152749175738515,-0.06717173526666631,5,Tinto
-3.745397980685172,0.6130197068297054,4,Tinto
-2.270676152054451,0.3214782996239291,6,Tinto
-4.5549286447549475,-0.006312279099398114,5,Tinto
-2.2331560269693544,-1.088946097237694,7,Tinto
-4.536508968778841,-0.03225687783343011,5,Tinto
-2.721457781277599,0.8005927597971175,6,Tinto
-1.8004754323796628,-0.00802110858210231,6,Tinto
-1.5676454378006612,1.0141745030011495,6,Tinto
-2.568660276286316,0.03911427707874533,6,Tinto
-1.2581047965953538,-0.06753094743493171,6,Tinto
-1.5676454378006612,1.0141745030011495,6,Tinto
-2.568660276286316,0.03911427707874533,6,Tinto
-2.089870926121708,-0.6151483359791391,7,Tinto
-2.827414246295596,-0.20170737900009478,8,Tinto
-2.161173007708955,2.609387369860715,5,Tinto
-1.9967894693820045,0.14333983695510555,7,Tinto
-1.9967894693820045,0.14333983695510555,7,Tinto
-1.9967894693820045,0.14333983695510555,7,Tinto
-3.759155717311345,2.73586946590999,5,Tinto
-1.9967894693820045,0.14333983695510555,7,Tinto
-2.420609785940542,-0.545001045337133,7,Tinto
-3.145286261805953,-0.4660225130151358,6,Tinto
-1.674130679006522,0.1917580554611088,5,Tinto
-3.145286261805953,-0.4660225130151358,6,Tinto
-2.681789415063089,1.1160393398691157,6,Tinto
-2.1124853439476547,1.0535535000691834,6,Tinto
-1.7399641218953699,0.19932328823479775,6,Tinto
-2.277132376603175,1.0849317961502996,6,Tinto
-1.1429694024367174,-0.2905999604752046,6,Tinto
-2.5128125363656517,0.43801984563593105,6,Tinto
-1.865492543663974,0.34199954715031144,6,Tinto
-2.948189807079418,1.831000378497433,6,Tinto
-2.948189807079418,1.831000378497433,6,Tinto
-1.1620426913150834,0.8039737920208812,6,Tinto
-2.8278512793817834,0.787333650872575,6,Tinto
-3.132629512848421,2.889431111432249,6,Tinto
-1.7064379480903888,1.8416649992767296,5,Tinto
-1.4060632679518286,0.737397993949996,5,Tinto
-3.3763478460788465,1.6273262185157327,5,Tinto
-2.0898926344729745,-3.360119793641175,7,Tinto
-1.8292016316886328,0.7780537704456856,5,Tinto
-1.6689692128990572,-0.5497501394044461,6,Tinto
-2.1291503479264686,0.2297099158126415,5,Tinto
-1.8292016316886328,0.7780537704456856,5,Tinto
-1.4242983730587586,1.0360722933999107,4,Tinto
-2.974346671839466,-2.2332688218403183,6,Tinto
-0.08539542207568954,-0.1611385913707184,4,Tinto
-2.9410604906006172,0.41260781766725974,6,Tinto
-2.974346671839466,-2.2332688218403183,6,Tinto
-3.109876562072706,0.6489971631908105,4,Tinto
-2.8482991954547834,-1.3109498300298728,4,Tinto
-1.0639962717250528,0.43132494775651026,5,Tinto
-1.3881368467977502,1.6034838871961263,5,Tinto
-1.9511810730358217,-0.46694382772414694,6,Tinto
-2.3508299748093604,1.2638401029519126,5,Tinto
1.9719480670161993,0.8910075562768749,6,Tinto
-2.9088692501233173,0.11394808316633749,5,Tinto
-2.427677691247381,0.14689620705499756,5,Tinto
-2.9088692501233173,0.11394808316633749,5,Tinto
-2.179999058981905,-0.276522293967007,6,Tinto
-2.606231500737642,-0.5399755006747315,6,Tinto
-2.606231500737642,-0.5399755006747315,6,Tinto
-1.933340036229888,0.4816356570766252,5,Tinto
-3.8577752437889195,0.34777604255782446,5,Tinto
-3.6178235796915614,0.2636459712611597,5,Tinto
-3.2326625677094496,0.05417074151170141,5,Tinto
-2.052300903660163,-1.4361224335428142,5,Tinto
-0.9005985147211527,0.6060648357826971,5,Tinto
-2.2375668760894767,0.374774586920856,6,Tinto
-3.375470706073143,-0.34306420075293353,6,Tinto
-3.375470706073143,-0.34306420075293353,6,Tinto
-5.363250171146078,5.527070846537623,5,Tinto
-3.932740415048166,-1.0219494113311798,4,Tinto
-1.4120962413812062,1.6828148610886742,5,Tinto
-3.2741685446890503,0.743605814357285,4,Tinto
-2.028366307295734,-0.37466015101224515,6,Tinto
-2.6397109241567627,-0.16312691946314745,6,Tinto
-2.6397109241567627,-0.16312691946314745,6,Tinto
-2.801668067669215,1.2398687862392352,6,Tinto
-1.6640454439492958,0.3402020800987351,6,Tinto
-2.0170852594493938,-3.145026904903035,8,Tinto
-2.154871532431465,-3.6824589460551205,6,Tinto
-1.5839688341026548,-1.302974612272706,6,Tinto
-1.9850990802084514,-1.562989812511415,5,Tinto
-1.1937910527606768,0.4095538651061447,5,Tinto
-2.586583001359876,-0.2671533815421105,6,Tinto
-2.21740721023516,0.9775765962053324,6,Tinto
-2.0481949326139506,-0.21372408417403999,4,Tinto
-3.6914494083773124,0.38725227322728284,6,Tinto
-2.21740721023516,0.9775765962053324,6,Tinto
-2.2811528441073827,0.003072756345002218,7,Tinto
-1.832785878140797,-0.05126796304567924,6,Tinto
-1.832785878140797,-0.05126796304567924,6,Tinto
-3.7613007917476518,0.07556643642161091,6,Tinto
-2.5124950258357193,1.3017897347554765,6,Tinto
-1.9526791459023836,-0.6939775668830501,5,Tinto
-2.0505928810628213,1.8423617436989885,5,Tinto
-1.153383938322585,-1.4233476053276861,6,Tinto
-2.688890970341146,-1.93337261509478,5,Tinto
-2.468631910309544,1.8203653889068656,5,Tinto
-2.468631910309544,1.8203653889068656,5,Tinto
-3.80420225774802,-0.2855656027606475,5,Tinto
-2.6833506817188773,0.384145485742853,6,Tinto
-2.4368064257144333,-2.1176608973285242,6,Tinto
-3.3697286171051384,0.24675876828222532,4,Tinto
-2.6833506817188773,0.384145485742853,6,Tinto
-0.8531498190672581,0.39504910781297314,5,Tinto
-0.8531498190672581,0.39504910781297314,5,Tinto
-2.514709728079612,-1.3891381598623704,6,Tinto
-2.808020285044834,-2.453092045491261,6,Tinto
-5.888072925533591,0.22316853718243657,3,Tinto
-3.3352450640238613,-2.1937569781496213,6,Tinto
-3.8042541037366493,-0.37431951780249884,6,Tinto
-2.9588284095313457,0.2873617113134157,6,Tinto
-1.3387435919684396,0.015735446476511122,5,Tinto
-1.9365977816884685,0.8707612518593653,5,Tinto
-1.602851094447218,0.4969469022001881,5,Tinto
-2.451200315846764,1.728996253262995,5,Tinto
-2.5872146547988164,-0.6807984871845796,4,Tinto
-2.451200315846764,1.728996253262995,5,Tinto
-1.9397980354124837,0.4264712088070065,5,Tinto
-1.602851094447218,0.4969469022001881,5,Tinto
-2.3444637454464448,-1.8688478682946779,6,Tinto
-3.782808262528904,0.40264262229674375,5,Tinto
-1.5334846531396769,-0.0875502036175104,6,Tinto
-1.3745431980924918,-0.07500848891732892,6,Tinto
-1.9032584819037237,0.7080102210867584,6,Tinto
-3.4038203756208008,-3.0700151089675525,6,Tinto
-2.6588190625666797,0.8582709403319315,6,Tinto
-1.9032584819037237,0.7080102210867584,6,Tinto
-5.975820876948395,6.311564797918657,6,Tinto
-2.7110699159177423,1.840874457727177,5,Tinto
-3.330141671716374,-3.173793503903681,6,Tinto
-1.9423517995979376,-0.2999333021846135,5,Tinto
-1.9396562365935826,0.5046932236993535,7,Tinto
-2.100945429039439,-0.494583660232533,6,Tinto
-2.100945429039439,-0.494583660232533,6,Tinto
-2.100945429039439,-0.494583660232533,6,Tinto
-2.100945429039439,-0.494583660232533,6,Tinto
-2.054036537191223,-0.12213097360985585,5,Tinto
-1.8199435089471059,0.600116653855058,6,Tinto
-1.8199435089471059,0.600116653855058,6,Tinto
-2.1760588827456377,1.485681152928359,5,Tinto
-1.942145313192743,0.25881776208542207,6,Tinto
-2.7868438953041,1.4006182434821222,5,Tinto
-4.372920826226885,0.70978114083579,5,Tinto
-2.6671351710533795,-1.5964526379145285,6,Tinto
-1.873949756990537,-0.9732400965165638,5,Tinto
-1.873949756990537,-0.9732400965165638,5,Tinto
-1.873949756990537,-0.9732400965165638,5,Tinto
-2.6402352301147998,-0.3869961447932391,6,Tinto
-2.6402352301147998,-0.3869961447932391,6,Tinto
-2.6402352301147998,-0.3869961447932391,6,Tinto
-2.5922272475193613,-0.22444529051585418,6,Tinto
-2.6402352301147998,-0.3869961447932391,6,Tinto
-2.48402247836052,1.7943898359162713,5,Tinto
-2.072848060097762,0.21477975654892933,6,Tinto
-2.993932494493348,-1.5989630507448758,5,Tinto
-2.756796001143716,-0.13791079146070268,5,Tinto
-2.756796001143716,-0.13791079146070268,5,Tinto
-2.356424273697683,-0.6580766424396098,5,Tinto
-1.8769077945572885,0.913594724877756,5,Tinto
-2.6123730930269584,-1.4333612568303307,6,Tinto
-2.5743164579227655,0.08527583887957098,5,Tinto
-2.5743164579227655,0.08527583887957098,5,Tinto
-2.7130681814382718,-0.21525596339504163,5,Tinto
-1.65219314551889,-0.7187066955732581,5,Tinto
-1.7406573118491593,-0.7326526805426351,5,Tinto
-1.9247725345337297,-0.2926523337168559,6,Tinto
-1.4197139220251496,1.9446100275633273,5,Tinto
-2.9978327523362807,2.068371140532304,6,Tinto
-2.831219010744361,1.0372527623935863,5,Tinto
-3.2582776959400186,0.9048858104730688,5,Tinto
-2.9978327523362807,2.068371140532304,6,Tinto
-2.6687162008917564,0.7981867711779341,4,Tinto
-3.1889083611368316,-0.9780319835736153,6,Tinto
-2.647141504857029,1.0929258782011564,5,Tinto
-2.80826415377579,0.3122073132142704,5,Tinto
-2.9046749076340412,1.2960436267718354,6,Tinto
-2.258651844727702,0.906543698745235,6,Tinto
-2.6195644384428074,-1.215739352427093,4,Tinto
-6.0876940512692554,5.596851605567996,5,Tinto
-3.8996819533410063,1.2304917318343818,6,Tinto
-6.0876940512692554,5.596851605567996,5,Tinto
-1.5932750860207796,1.4195140349970674,5,Tinto
-4.5476245904604955,1.3876744923372692,3,Tinto
-1.6019248247064055,0.3905448858132321,5,Tinto
-3.0772592230979803,0.44461487140408645,5,Tinto
-2.0957986907646475,-1.4074238223561955,6,Tinto
-2.139683858253425,0.007769579621100623,6,Tinto
-2.8574074101440385,-0.32357015758816376,6,Tinto
-2.8574074101440385,-0.32357015758816376,6,Tinto
-3.126510282373891,-0.17283158649836455,5,Tinto
-1.5163248719235387,0.5876558571172343,5,Tinto
-1.5163248719235387,0.5876558571172343,5,Tinto
-2.161768097104879,0.7825374872537039,5,Tinto
-1.4546647508557267,1.231692844937519,5,Tinto
-3.1135711035992806,0.46210088188576554,5,Tinto
-3.1135711035992806,0.46210088188576554,5,Tinto
-2.4055111530368536,0.7563238296451219,5,Tinto
-0.6588689113510143,0.12325910280896675,5,Tinto
-2.6364056808417997,-2.3146614240752,6,Tinto
-3.180521129143729,0.18802148859746376,5,Tinto
-2.5930585947427685,-0.4272505621482159,5,Tinto
-1.8397606481871653,0.3163022466827014,5,Tinto
-1.203198262209886,0.39347803654243224,5,Tinto
-3.739494305198962,1.0832221280523633,6,Tinto
-3.702570719960428,1.086538045900126,5,Tinto
-1.5601805187999975,0.41001608193268235,5,Tinto
-2.9999096203297917,-0.0027308255892887255,7,Tinto
-3.434574214327491,-0.5254535033521682,6,Tinto
-1.1844445296785526,0.7892317770503536,5,Tinto
-1.1844445296785526,0.7892317770503536,5,Tinto
-2.49801563103821,-0.39628678885087737,6,Tinto
-2.945916602061351,0.6856052242388587,8,Tinto
-2.452071799369004,0.8307042424098178,6,Tinto
-2.171749527529295,-0.10404473676170789,7,Tinto
-2.2449959192859197,0.8976276413605087,6,Tinto
-2.364232551153541,-0.6327247220591671,6,Tinto
-1.7975892209762445,-0.24777485358431142,7,Tinto
-2.364232551153541,-0.6327247220591671,6,Tinto
-3.9269068467426176,-1.5481894080742675,6,Tinto
-2.683236133316622,-0.13776267376875714,6,Tinto
-2.2449959192859197,0.8976276413605087,6,Tinto
-2.9022487781092074,1.9640741369347443,5,Tinto
-2.5867137026203677,2.349583370858372,5,Tinto
-3.4521984357685844,-0.058620663950129985,5,Tinto
-2.5867137026203677,2.349583370858372,5,Tinto
-1.9965153965855418,-0.6049630000462279,7,Tinto
-2.5494850470811286,-0.14673146277859175,5,Tinto
-0.9927342128344993,0.4516274992762864,5,Tinto
-2.5494850470811286,-0.14673146277859175,5,Tinto
-1.6545111346582926,0.48858896595666307,5,Tinto
-2.4472265820328083,-0.34600962176631694,6,Tinto
-3.0624708477989584,0.05112185703136114,4,Tinto
-2.118531537310361,1.0055630018646424,6,Tinto
-2.118531537310361,1.0055630018646424,6,Tinto
-1.420269030270829,-0.46158219064033834,6,Tinto
-2.2981039607449203,-0.18158342819863207,5,Tinto
-2.5231557828854494,-0.1127222035320001,5,Tinto
-1.1194202511217117,0.17746259554631968,5,Tinto
-1.9102512886124305,-0.1417010020741671,5,Tinto
-1.4621587238505112,0.31946311835236557,6,Tinto
-3.1476910370998,-1.7093100369257526,6,Tinto
-2.392996051479695,-0.41873828554241127,7,Tinto
-1.5492872762643843,5.839438859363465,6,Tinto
-1.5492872762643843,5.839438859363465,6,Tinto
-2.0947117119555396,3.3861261753850944,5,Tinto
-2.996550159560096,-0.15222799966341122,5,Tinto
-2.8513372635278107,-0.7887418434311899,5,Tinto
-2.151762624908429,-0.17810270187884988,6,Tinto
-1.9798707732609715,-0.4336359310210493,7,Tinto
-1.8158198143774529,1.3311600943336546,6,Tinto
-3.06335605234051,0.36522352293216037,5,Tinto
-2.4859975548662634,-1.5026952514430718,5,Tinto
-2.154737278251761,-0.19109991018766348,6,Tinto
-1.8187944677207877,1.3181628860248291,6,Tinto
-3.06335605234051,0.36522352293216037,5,Tinto
-2.9699189243984723,0.3953988281560327,5,Tinto
-2.180892805348459,0.41786342888242956,5,Tinto
-2.0147738941390863,-0.4490119632330795,8,Tinto
-1.9798707732609715,-0.4336359310210493,7,Tinto
-2.6579558040921247,0.8135667550068545,7,Tinto
-2.154819711978088,-1.071645762543646,7,Tinto
-1.4227948299415687,0.994827920634311,5,Tinto
-2.9161424828716482,2.360165421985318,6,Tinto
-3.73245759875223,-1.0399456141910797,6,Tinto
-0.793979220697829,-1.413504507238172,6,Tinto
-1.4227948299415687,0.994827920634311,5,Tinto
-2.1433376880321777,0.1533379142573778,5,Tinto
-2.258597110702753,-0.7352302485687225,7,Tinto
-1.4332910737815021,-0.20749621280438868,6,Tinto
-3.5805401887435364,-0.489964082417102,4,Tinto
-2.7302246135868464,-0.394346459733281,6,Tinto
-2.5847277427494237,-0.6182771330704084,6,Tinto
-1.9988429818468443,0.032271144223059316,5,Tinto
-1.9988429818468443,0.032271144223059316,5,Tinto
-1.492491258914701,0.6212253582737663,7,Tinto
-3.6550272845461773,-0.32313794135360496,4,Tinto
-1.492491258914701,0.6212253582737663,7,Tinto
-3.0195964008013316,0.5100043180512133,3,Tinto
-2.7695925129030465,1.2167591727146498,5,Tinto
-3.042799255961251,-1.7472334037218897,5,Tinto
-1.7615790640721862,0.5788978653514452,6,Tinto
-2.3092054909944935,-1.3024325222303534,5,Tinto
-1.4854301382507407,5.480900286676611,5,Tinto
-2.2778425152980866,-2.685949669032957,7,Tinto
-1.4854301382507407,5.480900286676611,5,Tinto
-2.280817168641419,-2.6989468773417706,7,Tinto
-3.489790142268219,0.5785678780342868,3,Tinto
-2.2204886424493906,1.283172163055167,5,Tinto
-3.3652286096799675,-1.0045074307246724,4,Tinto
-2.2204886424493906,1.283172163055167,5,Tinto
-2.881178775918141,0.9625082479315602,4,Tinto
-2.0377705023347725,-0.24990479239066107,5,Tinto
-4.037520702925513,-0.5818323856404225,4,Tinto
-2.7700721398589265,0.11918704943149984,5,Tinto
-2.8554486635679406,-0.18289889866964493,5,Tinto
-3.3820135247775136,-0.7981314674003737,5,Tinto
-3.0296140484610476,-2.086665620382288,5,Tinto
-3.0763748885865185,-1.0304742547192527,6,Tinto
-1.4773990315719288,-1.6653339530831917,6,Tinto
-3.0296140484610476,-2.086665620382288,5,Tinto
-3.076925995279793,-2.074201833916605,5,Tinto
-1.1846520492083625,0.9316892786527653,5,Tinto
-2.093148372365159,-0.7171294740937426,7,Tinto
-2.814891289748633,-0.36352373942631505,6,Tinto
-1.1846520492083625,0.9316892786527653,5,Tinto
-3.4191716343492757,-1.0613035006282836,6,Tinto
-3.8122990437106794,-0.619407209855486,6,Tinto
-3.4191716343492757,-1.0613035006282836,6,Tinto
-3.0835668211394935,0.0374682802077193,5,Tinto
-2.0788206062821626,1.3198693838350877,5,Tinto
-2.0943598055164,0.38008691218771845,5,Tinto
-2.5989764546445664,-0.4836882354197934,6,Tinto
-2.3695701798050957,0.18420978339413666,6,Tinto
-3.7444165559988543,-0.2538431299681718,3,Tinto
-3.8240306384561595,-0.5374036265170091,6,Tinto
-2.3695701798050957,0.18420978339413666,6,Tinto
-1.6793030855290147,0.7252341369042876,6,Tinto
-1.8451172399736977,-0.4714120211427143,5,Tinto
-1.6377855772835688,-0.017994347205155813,6,Tinto
-3.018500237897832,0.2666363140967673,5,Tinto
-3.4538912382915887,-0.535967046648996,6,Tinto
-2.01089272437101,-0.8199058149145958,6,Tinto
-2.989862669934344,1.2267849559191322,6,Tinto
-2.991349996606012,1.2202863517647178,6,Tinto
-2.0295844205267026,0.05293587608351278,5,Tinto
-2.339321466426922,-0.32817939818538494,6,Tinto
-2.660327252847488,0.7438582155831557,5,Tinto
-3.1580508336702735,0.18740858611959124,5,Tinto
-2.339321466426922,-0.32817939818538494,6,Tinto
-2.107592093883109,0.11638752103241708,4,Tinto
-2.0295844205267026,0.05293587608351278,5,Tinto
-1.5467903473964335,-0.11983941695261073,5,Tinto
-1.9928863182826313,-0.18108090694344134,6,Tinto
-2.1061831170564047,-0.1705147939299097,5,Tinto
-2.029900223023542,-0.05569498115440425,6,Tinto
-2.629100162038456,-0.48215886422178916,6,Tinto
-1.519223150248414,1.0855647911975885,6,Tinto
-2.015718814287476,-0.02541199032714195,6,Tinto
-2.6735319043851167,-1.132688672642604,6,Tinto
-3.221283011071017,-0.24538290037327623,5,Tinto
